ObjectID,Exhibitions
78253, 2405
78253, 2925
78253, 3171
78206,2829
78205,2829
78190,3334
78135,470
78126,106
78126, 109
78126, 100
78126, 3310
78105,3316
78102,2509
78103,29
78087,87
78094,3083
78080,3392
78081,3392
78058,115
78058, 88
78058, 174
78058, 3231
78053,125
78052,125
77875,2059
77874,2059
77772,2289
77772, 111
77772, 2410
77780,2397
77780, 358
77747,186
77741,2829
77739,2873
77733,125
77701,2713
77700,2713
77625,186
77625, 2713
77620,186
77621,186
77618,186
77619,186
77617,2713
77617, 579
77615,186
77614,186
77609,3392
77608,3392
77599,2289
77599, 93
77599, 173
77599, 3171
77598,93
77598, 173
77598, 3171
77588,3392
77589,3392
77572,3604
77559,2829
77509,2509
77508,2509
77508, 2871
77499,3171
77496,2827
77496, 2714
77496, 2509
76636,186
76636, 2713
76635,186
76569,2827
40834,186
40834, 2059
40834, 579
40828,2514
40828, 2913
40777,386
40777, 87
40777, 3310
40777, 3663
40766,22
81716,3160
40539,2289
40703,3310
40470,358
40325,76
40230,96
40230, 100
40143,320
40016,470
40016, 109
40016, 86
40035,358
40006,2012
39842,1957
39837,358
81907,2500
81907, 2501
81930,2501
81930, 3147
39558,358
39491,1954
39519,121
39452,112
39452, 2289
39452, 563
39452, 2016
39452, 358
39452, 2059
39384,2825
39384, 3061
39252,106
39217,186
39217, 2713
39217, 2289
39217, 170
39217, 683
39217, 2059
39217, 2912
39217, 2730
39217, 579
39190,163
39190, 123
39190, 470
38996,358
38893,358
38891,579
38862,76
38669,186
38669, 2713
38669, 2289
38669, 2533
38669, 579
38633,2513
38633, 1954
38623,470
38623, 86
38623, 165
38623, 3171
38602,2714
38590,358
38520,358
38441,174
38427,2827
38427, 186
38427, 579
38401,165
38316,358
38262,3172
38306,358
38221,358
38154,358
38165,2289
38145,2514
38145, 76
38121,123
38101,3171
38025,3334
37763,358
37762,358
37721,358
37715,358
37657,2059
37648,76
82706,3154
82707,3154
82708,3154
82709,3154
82710,3154
82711,3154
82712,3154
82713,3154
82714,3154
82715,3154
82715, 3514
82716,3154
82716, 3514
82720,3154
82721,3154
82722,3154
37443,2827
37443, 2059
37443, 3334
82753,162
82753, 3171
82754,2444
82782,3158
82782, 2834
37352,721
37352, 358
37352, 2016
37352, 3061
37352, 3202
37347,709
37316,358
37314,2867
37314, 76
37314, 3564
82864,2988
37299,2289
37299, 165
37299, 86
37299, 470
37299, 3171
37299, 3310
37288,97
37288, 470
37288, 86
37288, 163
37288, 3171
37186,2289
37186, 709
37186, 3084
37085,2339
37040,97
36975,2664
36975, 3334
36956,358
36922,721
36922, 2413
36922, 2402
36922, 2365
36922, 121
36922, 2012
36922, 30
36943,2059
36943, 96
36879,358
36843,470
36802,358
36768,106
36768, 96
36768, 3310
36572,121
36540,2513
36439,2059
36410,579
36376,358
36312,186
36312, 579
36269,2829
36269, 106
36269, 2289
36269, 683
36269, 87
36269, 2059
36269, 109
36269, 3033
36269, 73
36269, 123
36269, 174
36269, 3316
36269, 3310
36269, 3586
36241,2664
36163,358
36044,781
36044, 320
36048,2289
36048, 683
36048, 86
36048, 163
36048, 470
36048, 3318
35986,87
35986, 2289
35955,2071
35929,358
35855,386
35855, 3663
35789,2289
35638,358
35537,2071
35495,1958
35435,76
35391,112
35337,2730
2191,146
35282,2012
35275,386
35275, 3663
35274,358
35241,358
35208,2664
35208, 3334
35157,358
35147,358
35023,2829
35023, 2012
35023, 2289
35023, 105
34944,358
34845,2725
34845, 2289
34845, 2059
34845, 386
34845, 3231
34845, 3663
34828,121
34828, 163
34828, 470
34828, 302
34828, 3300
34803,88
34785,2872
34782,358
34729,358
34615,3091
34479,96
34409,358
34403,579
34358,358
34050,3314
34048,96
34048, 2289
34048, 697
34048, 111
33936,358
33863,29
33849,2071
33845,112
33834,112
33823,320
33823, 548
33785,2266
33785, 2012
33785, 96
33785, 53
33758,2664
33758, 2916
33686,2289
33686, 31
33535,2664
33493,446
33493, 358
33493, 2016
33418,13
33418, 2289
33418, 386
33418, 86
33418, 121
33418, 101
33418, 470
33418, 108
33418, 3316
33418, 3604
33421,244
33314,470
33314, 2289
33314, 86
33314, 165
33314, 3171
33242,358
33237,358
33204,2827
33204, 2664
33204, 3334
33108,2664
33006,2871
33006, 3770
32984,358
32927,76
32927, 3564
32891,358
32780,358
32774,2829
32774, 2289
32774, 2872
32774, 249
32774, 2109
32763,358
32763, 2016
32763, 31
32763, 211
32697,358
32674,314
32501,2289
32501, 86
32501, 163
32501, 3318
32482,2071
32460,2128
32447,358
32268,2871
32220,162
32220, 125
32220, 2289
32220, 683
32220, 2043
32220, 115
32220, 2872
32220, 3231
32164,2707
31958,109
31958, 2825
31958, 2289
31958, 2672
31958, 2604
31958, 2000
31958, 2430
31958, 2377
31958, 111
31958, 2873
31958, 3316
31912,955
31912, 3314
31912, 1958
31912, 48
31878,358
31852,186
31852, 2713
31852, 579
31851,2664
31816,358
31811,2664
31766,3171
31668,2827
31742,358
31534,106
31534, 2289
31534, 3310
31404,358
31412,358
31403,2825
31403, 2059
31403, 2012
31403, 1958
31403, 3061
31403, 3091
31403, 2444
31378,2825
31378, 65
31378, 2387
31378, 358
31354,2664
31305,2829
31305, 2289
31305, 107
31211,186
31211, 2289
31211, 579
31207,3363
31207, 87
31207, 2064
31207, 22
31074,121
31081,2289
31081, 86
31081, 163
31081, 3318
31026,2390
31013,358
30971,2827
30894,2831
30894, 358
30845,358
30774,358
30649,105
30639,563
30639, 112
30639, 358
30608,721
30608, 2289
30391,2827
30227,3334
30242,358
30223,358
30104,2871
30103,2827
30103, 186
30103, 112
30036,2249
30030,29
30030, 3171
30030, 3300
30025,358
29902,320
29776,358
29704,2871
29703,31
29703, 88
29703, 115
29703, 128
29703, 174
29703, 3231
29593,2714
29593, 2289
29541,3314
29535,358
29484,2664
29397,386
29397, 121
29397, 101
29332,2591
29332, 2117
29332, 87
29332, 94
29327,2289
29238,2664
1679,1956
29137,358
29085,2513
29085, 2506
28968,97
28877,162
28877, 106
28877, 125
28877, 2289
28877, 3310
28811,2873
28677,358
28534,3171
28483,111
28474,358
28323,2381
28323, 3300
28250,2387
28097,358
27997,446
27997, 358
27956,112
27956, 2707
27956, 2289
27956, 63
27956, 683
27956, 604
27956, 664
27956, 62
27956, 120
27956, 65
27956, 108
27920,135
27920, 470
27920, 2433
27920, 86
27920, 3665
27890,2714
27890, 2605
27890, 709
27890, 3770
27716,2591
27716, 2117
27716, 87
27716, 2390
27716, 2020
27651,320
27651, 503
27600,2059
27600, 2012
27592,2289
27529,358
27488,358
27469,162
27441,579
27364,123
27164,2619
27129,88
27118,2595
27098,2689
27098, 1954
26909,2387
26909, 2289
26909, 2339
26909, 683
26909, 29
26909, 120
26909, 2390
26909, 38
26909, 2433
26909, 105
26909, 88
26909, 3088
26909, 211
26909, 174
26902,2704
26902, 2513
26902, 2227
26902, 2054
26902, 1954
26814,358
26743,2707
26743, 2289
26743, 2059
26743, 65
26726,2059
26726, 2012
26706,721
26706, 2289
26706, 2339
26706, 2413
26706, 2365
26706, 30
26706, 105
26706, 121
26706, 31
26706, 2059
26706, 88
26617,2829
26617, 2117
26599,2725
26599, 2289
26599, 386
26599, 3231
26557,2289
26557, 213
26530,358
26511,2071
26422,579
26416,358
26404,358
26401,2405
26279,721
26279, 358
26279, 57
26205,2289
26205, 105
26205, 96
26205, 116
26205, 3673
26148,275
26148, 2062
26050,3604
26008,2314
26008, 173
25950,2289
25935,2827
25935, 2714
25935, 2289
25935, 683
25935, 2509
25935, 2966
25893,358
25823,96
25823, 2289
25823, 3673
25799,358
25764,3171
25727,2059
25727, 470
25727, 86
25727, 163
25626,96
25556,87
25556, 2314
25556, 111
25556, 2873
25556, 3033
25523,2289
25523, 63
25523, 358
25523, 1957
25437,86
25437, 3316
25389,358
25335,446
25335, 358
25339,2289
25339, 2650
25339, 2730
25339, 579
25339, 2114
25319,386
25319, 86
25319, 470
25319, 87
25319, 3663
25257,2128
25257, 697
25253,358
25210,358
25205,2825
25205, 39
25206,358
25177,3556
25117,358
24994,2829
24994, 106
24994, 2289
24994, 87
24994, 109
24994, 2314
24994, 111
24994, 2405
24994, 2873
24994, 3089
24994, 2410
24994, 3171
24994, 3310
24877,470
24796,86
24777,2829
24777, 683
24777, 2420
24777, 2378
24777, 350
24777, 30
24777, 2289
24777, 2059
24777, 121
24777, 2012
24777, 96
24777, 2433
24777, 270
24577,358
24468,3314
24448,87
24448, 22
24346,2901
24311,2825
24311, 2339
24287,358
24287, 3314
24250,2002
24243,3673
24196,470
24196, 2289
24195,358
24161,358
24148,358
24116,2397
24116, 2829
24116, 316
24116, 2289
24116, 2604
24116, 87
24116, 109
24116, 174
24116, 3089
24116, 3090
24116, 2410
24116, 3231
24116, 3310
23998,446
23998, 358
23928,87
23928, 3033
23928, 174
23903,105
23889,96
23820,125
23820, 162
23682,2829
23682, 3604
23669,2289
23669, 88
23636,96
23636, 3673
23587,470
23572,358
23397,1958
22980,358
22814,302
22752,1958
22739,358
22660,386
22475,2066
22301,2289
22209,2513
22178,358
22171,96
22171, 165
22171, 108
22171, 3231
22150,2714
22150, 2713
22150, 29
22150, 3770
22096,2664
22059,446
22059, 358
22059, 2016
22059, 2012
22059, 123
22059, 3300
22031,120
21949,1958
21818,563
21818, 69
21818, 3423
21780,697
21671,29
21665,65
21665, 2012
21665, 358
21587,358
21597,358
21554,96
21554, 697
21554, 165
21404,121
21404, 86
21404, 470
21410,186
21410, 579
21330,470
21330, 3318
21288,97
21288, 2672
21272,579
21272, 3171
21228,2595
21184,2825
21184, 3061
21138,579
21138, 3300
21005,470
21005, 386
21005, 121
21005, 3663
21004,470
21004, 386
20997,358
20997, 123
20980,2289
20980, 2339
20980, 3171
20963,320
20963, 781
20952,721
20952, 2595
20952, 96
20889,470
20889, 2289
20889, 386
20889, 683
20822,358
20664,2664
20664, 3334
20552,2451
20552, 2059
20552, 86
20552, 163
20552, 470
20481,2829
20481, 2289
20481, 2314
20481, 211
20481, 173
20481, 3673
20461,358
20443,2513
20306,563
20306, 69
20306, 3423
20256,563
20256, 112
20256, 2289
20256, 358
20250,579
20244,112
20244, 2032
20233,579
20198,470
20198, 86
20122,358
20107,358
20096,2604
20096, 87
19922,683
19922, 2043
19922, 96
19922, 121
19922, 3231
19922, 3604
19912,2289
19912, 2387
19912, 86
19912, 47
19912, 87
19912, 97
19912, 470
19912, 83
19908,2289
19908, 2059
19908, 96
19908, 3231
19845,2714
19840,548
19838,76
19829,2664
19829, 2730
19816,2289
19816, 96
19816, 123
19776,2339
19693,358
19657,709
19629,446
19629, 2289
19629, 63
19629, 2443
19629, 2440
19629, 662
19629, 2433
19629, 57
19629, 31
19629, 889
19629, 358
19629, 2012
19629, 3061
19619,358
19465,2509
19503,105
19423,165
19423, 96
19423, 108
19423, 3231
19396,29
19379,2664
19379, 3171
19195,2827
19195, 125
19195, 2037
19195, 3193
19195, 3334
19187,358
19057,316
19057, 2266
19057, 2413
19057, 2396
19057, 2365
19057, 270
19057, 30
19057, 2289
19057, 2012
19057, 96
19057, 31
18978,683
18978, 2289
18978, 117
18978, 2059
18978, 96
18970,2289
18970, 2339
18970, 2871
18970, 3770
18900,96
18900, 165
18900, 108
18900, 3231
18890,2289
18890, 192
18890, 57
18890, 2016
18890, 358
18890, 31
18890, 2012
18890, 3300
18847,29
18847, 548
18740,2664
18700,358
18700, 2016
18672,2664
18629,2289
18629, 2604
18629, 174
18627,112
18627, 2730
18333,22
18121,358
17931,31
17922,112
17911,358
17792,2872
17777,358
17754,358
17731,2339
17731, 2056
17731, 548
17731, 3084
17726,109
17726, 2289
17726, 2604
17726, 3316
17718,579
17691,358
17676,22
17631,2128
17631, 697
17584,2289
17581,2059
17581, 96
17581, 2289
17581, 111
17574,2405
17553,470
17553, 2289
17553, 3231
17509,470
17490,2289
17490, 2509
17490, 2059
17490, 29
17490, 2871
17490, 2916
17490, 2730
17324,358
17253,358
17176,358
17176, 2016
17170,2829
17163,358
17098,2872
17098, 249
17090,2289
16958,69
16958, 1957
16858,358
16832,163
16832, 470
16780,3300
16760,358
16735,358
16583,358
16453,683
16453, 192
16453, 2413
16453, 2402
16453, 2425
16453, 2365
16453, 2289
16453, 111
16453, 31
16453, 2059
16453, 123
16453, 2012
16453, 96
16387,97
16387, 163
16452,2289
16452, 697
16299,358
16177,76
16177, 3564
16178,186
16178, 2730
84346,3300
16064,358
16026,2595
15916,31
15892,135
15892, 2433
15893,470
15893, 2289
15893, 386
15887,2825
15887, 2339
15748,2829
15748, 2713
15748, 2289
15748, 13
15740,2012
15502,97
15486,350
15486, 2928
15322,2704
15322, 2513
15322, 2054
15299,2871
15253,320
15190,358
15163,2012
15156,2664
15156, 3334
15069,358
14942,97
14942, 470
14942, 163
14890,2128
14890, 57
14890, 358
14890, 2016
14890, 2012
14758,2604
14758, 3089
14758, 3310
14760,386
85647,3171
14743,2829
14743, 96
14743, 2289
14712,76
14629,2664
14543,2514
14587,186
14587, 579
14497,96
87606,3171
87607,3171
14487,2289
14487, 120
14487, 174
14445,2289
14438,2871
14408,358
14331,2704
14331, 2513
14331, 2054
14311,2289
14295,579
14176,125
14176, 115
14176, 3231
14097,2831
14097, 358
13925,358
13887,76
13885,96
13878,358
13576,2289
13576, 86
13576, 2064
13576, 106
13576, 470
13576, 1973
13576, 83
13576, 3316
13494,1994
13408,2513
13397,358
13390,115
13390, 109
13390, 86
13390, 470
13392,2059
13392, 2664
13392, 2289
13310,96
13279,2829
13279, 96
13279, 2289
13209,470
13209, 386
13180,97
13180, 163
13086,2314
13086, 111
13086, 3033
13014,2829
13014, 316
13014, 106
13014, 2289
13014, 683
13014, 2117
13014, 87
13014, 109
13014, 120
13014, 2405
13014, 107
13014, 2925
13014, 47
13014, 211
13014, 3090
13014, 3316
13018,2397
13018, 2829
13018, 2289
13018, 683
13018, 2117
13018, 94
13018, 3090
13018, 3231
13018, 3604
13047,358
12982,74
12982, 2314
12982, 2410
13013,91
13013, 2289
13013, 386
13013, 2619
13013, 31
13013, 88
13013, 3146
12918,358
12889,96
12860,2513
12860, 2227
12860, 1954
12654,2831
12654, 2289
12654, 2059
12654, 96
12654, 120
12654, 3231
12646,358
12645,2827
12645, 2714
12645, 709
12645, 29
12586,470
12586, 163
12610,358
12554,2664
12484,2289
12484, 683
12484, 2117
12484, 87
12484, 2925
12430,753
12381,2289
12380,2059
12332,125
12299,97
12299, 2377
12299, 163
12199,96
12237,446
12237, 2724
12237, 2289
12237, 664
12237, 358
12237, 128
11961,358
11951,358
11927,86
11927, 470
11927, 83
11927, 3581
11860,2289
11860, 579
11787,2730
11515,105
11494,186
11494, 112
11453,2947
11390,2752
11390, 246
11390, 358
11344,2059
11344, 2012
11356,358
11302,2704
11302, 2513
11302, 2054
11233,3310
11197,358
11176,1958
11159,358
11082,358
10989,2513
10989, 2066
11006,358
10921,579
10853,358
10843,358
10764,106
10764, 3310
10729,2289
10729, 2020
10729, 93
10729, 173
10729, 3392
10729, 3171
10729, 453
10759,358
10711,97
10711, 163
10713,358
10665,2109
10698,579
10604,2829
10604, 2289
10530,91
10374,358
10266,186
10266, 2713
10266, 579
10261,358
10228,579
90373,3300
10056,2704
10056, 2513
10056, 2054
10139,358
10047,358
10048,358
9963,386
9963, 3146
9894,97
9894, 2289
9895,2513
9668,2829
512,2167
512, 2170
512, 2474
512, 2984
1274,2170
1274, 2474
1511,2179
9601,2916
9601, 3144
9601, 3334
9603,3231
1755,2160
2322,429
9485,2339
9485, 3084
9523,3083
2691,3222
9478,3334
2953,3222
3117,2156
3117, 3300
3222,2161
3222, 2180
3222, 2170
3222, 2984
9442,358
9407,2664
9336,579
4018,2180
4278,2170
4278, 2180
4278, 2474
4457,429
4457, 404
4457, 432
5240,2474
5255,2829
9199,470
9199, 2947
9208,470
9208, 3318
9276,47
5395,2909
5474,2868
6496,2180
6496, 2474
6496, 2984
9136,709
9078,2117
9078, 87
9078, 213
9078, 118
9111,2664
9111, 3171
9015,2289
9015, 683
7461,2152
8971,2829
8971, 2339
8971, 3314
8971, 249
9001,65
9001, 2012
9001, 358
8457,2167
8672,2179
8957,29
8726,3271
153,470
153, 86
9211,3271
9342,1954
9342, 2227
9433,2180
8954,2289
8954, 386
8954, 2339
8954, 2872
8954, 564
8954, 3088
8954, 101
10440,2001
10440, 2160
10440, 2164
10440, 2167
10440, 2905
10569,2179
10625,2164
10625, 2167
10743,429
8939,358
11004,366
11004, 438
11004, 432
11004, 2069
11004, 631
8852,358
11686,2909
8816,2289
8816, 163
8816, 470
8791,2339
8791, 709
8791, 3084
8791, 3673
11975,2165
11975, 2167
11975, 3013
12364,2164
12364, 2167
12364, 2830
12845,522
8721,358
12962,2674
13605,2152
13605, 2179
14260,2179
14260, 2706
14515,2179
8607,358
15598,2161
8459,275
8469,96
15954,190
15954, 1993
8425,683
8431,2289
8431, 2339
8431, 2872
8431, 3088
8259,2704
8259, 2513
8259, 1954
8259, 2054
8262,358
8281,470
17633,190
17633, 429
17633, 1993
17933,2161
17933, 2170
18209,170
18209, 2728
8115,2825
8115, 2387
8115, 2707
8115, 2289
8115, 170
8115, 192
8115, 867
8115, 31
8115, 213
8115, 62
8115, 358
8115, 65
8115, 1977
8115, 63
8115, 3182
18408,190
18408, 2703
18408, 1993
18408, 2973
18408, 3447
18408, 3465
18788,522
19454,2703
19454, 3069
19454, 3271
8054,2831
8054, 2725
8054, 2289
8054, 683
8054, 2093
8054, 457
8054, 101
8054, 22
8054, 3310
20610,2674
20829,187
7937,1958
21111,1994
21111, 2502
21111, 2503
21111, 2504
21111, 2674
7863,101
7852,358
7855,358
7802,3310
23281,2164
23281, 2167
23281, 2938
23709,2165
23949,2179
7800,470
7800, 163
7736,358
7782,2664
24211,522
7579,470
25958,2165
26122,2167
7538,2827
7538, 2289
7538, 170
7538, 683
7538, 2916
7538, 2962
7538, 2730
7538, 3171
7524,3310
7365,2059
7308,2831
7308, 2117
7308, 87
7308, 107
7308, 73
7308, 3089
7308, 3171
7328,2825
26420,2179
26710,2156
26710, 2164
26731,3207
27206,386
27206, 721
27440,2170
27561,2164
27561, 2165
27561, 2167
27561, 2860
27565,2156
27565, 2164
27565, 2167
7264,96
7157,2514
7157, 244
28105,429
28105, 2708
29083,3334
7088,358
29310,2180
7066,2714
7066, 2289
7066, 29
6991,97
6991, 470
6991, 163
7005,2289
6911,358
29890,1955
29890, 2749
6905,358
6871,2289
6871, 192
6871, 2443
6871, 2378
6871, 57
6871, 889
6871, 2016
6871, 358
6871, 2012
6785,2289
30615,2179
30615, 429
30615, 404
30615, 432
30615, 2708
31276,2161
31276, 2170
31276, 2474
6758,3171
6775,2289
6775, 2872
32154,2161
32154, 2170
32154, 2474
32154, 2984
6633,2714
6633, 2289
6633, 683
6633, 3770
33227,2069
33568,2180
33672,2703
33820,2165
34913,2179
36251,2001
36251, 2156
36251, 2167
6486,358
36423,581
36423, 1993
36423, 195
36423, 2069
36423, 190
36557,2165
36557, 2170
6433,106
6433, 109
6433, 100
6433, 2995
6433, 3083
6433, 3310
6433, 3604
6483,2128
6483, 2289
6483, 2513
6483, 118
6483, 1994
6483, 213
6483, 385
6483, 3093
37483,2152
37483, 2102
37873,3300
6330,2704
6330, 2513
6330, 2054
6402,2289
38008,2069
6320,2059
6320, 2012
6247,358
6245,955
6245, 1958
38739,2179
38739, 2354
6214,579
6165,358
6205,186
39902,275
40004,2180
40256,2165
40844,429
6065,358
5998,470
5998, 2289
6017,358
5995,3225
5950,358
5910,96
5888,2289
5888, 3300
5755,579
5476,3334
5361,2387
5361, 105
5333,579
5316,121
5313,2827
5313, 2289
5313, 579
5292,2829
5178,2829
5178, 192
5178, 2413
5178, 2402
5178, 604
5178, 2378
5178, 270
5178, 2365
5178, 2289
5178, 87
5178, 30
5178, 2012
5178, 105
5106,358
5129,503
5129, 320
1622,386
2296,2952
5803,2246
6060,386
6060, 3663
8458,2506
8837,2242
10439,2241
10439, 2242
18326,386
18326, 3663
19262,2064
19670,2178
25535,386
25975,1994
27990,386
28723,2952
34105,2064
34812,2241
36938,386
36938, 3316
36938, 3146
36938, 3663
37425,2335
37425, 948
38139,97
38459,2816
6994,604
6994, 2220
6994, 30
6994, 358
6994, 2012
6994, 65
6994, 62
6994, 2665
6994, 2289
6994, 2707
288,2832
880,3514
1435,3514
1848,2164
1961,2517
2046,3059
2351,2954
2710,3225
2859,2180
3008,880
4961,1958
3805,2513
3834,2071
3913,316
3982,2513
3982, 358
3982, 718
3982, 449
3982, 63
3982, 1954
3982, 170
4442,162
4442, 963
4442, 125
4442, 2444
4752,3665
6079,487
6413,2168
6635,2832
4855,2827
4855, 579
7083,880
7322,880
7796,3225
7819,2170
7819, 2168
7914,2064
8063,358
8063, 2707
8341,358
8341, 63
8341, 2289
8658,1994
8769,880
9134,2152
9134, 2069
9134, 187
4780,358
9303,96
9422,3504
9784,2165
10050,2507
10050, 3236
10092,2165
10092, 2164
10179,2165
10182,3225
10941,3225
11025,2513
11095,880
11113,2165
11113, 2170
4710,2117
4710, 3318
11480,358
11599,158
11599, 163
11599, 3171
11599, 3300
11599, 3310
11717,2344
11789,2474
11789, 2170
11789, 2167
11789, 2152
11806,3100
12113,3276
12271,2180
12310,2513
12521,2474
12521, 2180
12521, 2167
12521, 2165
12712,2517
12999,2513
37619,2167
37619, 2170
13217,3504
13259,880
4621,1954
4649,91
14159,880
14211,3225
14580,2517
14793,880
14979,358
14979, 454
14979, 246
15022,3225
4598,96
15565,880
15579,3225
15695,1994
16074,2886
16074, 3225
16337,2165
35542,2167
35542, 2170
35542, 2474
35542, 2165
36443,2474
16892,2474
17440,2170
17440, 2167
17708,2674
17763,880
18085,2513
18085, 2054
18085, 2542
18085, 2704
18172,683
18172, 63
18172, 2289
18172, 721
18172, 2433
18253,22
18253, 2377
18253, 3316
18323,3225
18460,3225
19101,2513
19101, 358
19101, 718
19101, 449
19101, 63
19101, 1954
19101, 170
19172,2220
19172, 358
19172, 2012
19172, 65
19240,3225
19614,563
4532,1958
19700,358
19720,880
19863,2071
20555,3225
20831,2513
20846,3514
20973,96
21083,2170
21202,1994
21248,429
21470,2160
21470, 2703
21470, 3271
21572,2513
21630,3225
21942,429
22131,880
22165,2474
22471,484
22683,721
22688,3500
22992,3225
23082,2102
4382,358
4420,162
24026,2674
24144,358
24164,3100
24178,3225
24232,3514
24303,76
24303, 2867
24303, 3564
24508,2513
24508, 2054
24508, 2704
24572,2474
24572, 2165
24618,3500
24703,563
25005,2474
25005, 2170
25005, 2167
25222,2998
26147,2474
26147, 2180
26147, 2170
26147, 2167
26147, 2164
26399,683
26399, 358
26399, 63
26399, 2289
26399, 2707
26399, 31
26686,880
26976,405
26976, 2154
27255,3225
27266,2513
27346,683
27346, 63
27346, 2289
27347,683
27347, 358
27347, 63
27347, 2289
27347, 721
27347, 38
27347, 105
27347, 3202
27357,2474
27357, 2170
27357, 2167
27763,2474
27763, 2170
27949,3514
28051,2474
28051, 2170
28051, 2167
28168,2728
28425,2513
28425, 2054
28425, 2704
28594,2164
28676,2816
28701,2164
28701, 2984
28942,683
28942, 358
28942, 63
28942, 2289
28942, 2752
28942, 123
28958,880
29216,3225
29226,2164
29272,2513
29539,3514
29574,880
4103,2289
4103, 2339
29654,2071
29721,880
11978,2167
11978, 2170
11978, 2474
11978, 2984
29919,358
4059,2604
4059, 3231
804,2167
804, 2474
30295,2931
31397,2071
31449,3225
31464,2513
31464, 1954
31469,2495
4017,2289
4017, 87
4017, 2093
4017, 174
4017, 22
32074,358
32305,3225
32602,2513
32707,3514
32739,880
32858,2165
32861,2703
33186,3225
33658,358
33700,2513
33700, 358
33700, 718
33700, 449
33700, 63
33700, 1954
33700, 170
33760,880
34165,2474
34165, 2180
34165, 2167
34165, 2164
34165, 2170
34178,3100
34255,2507
34639,948
35442,880
35791,3225
36202,358
36202, 2012
36202, 65
36288,2832
36394,2513
3967,76
37337,3225
37391,2164
37557,563
38244,3225
38430,2513
38811,2071
38850,2180
39169,1994
40272,1954
3915,2289
3915, 87
3915, 120
3915, 457
3915, 22
3915, 3629
3906,358
3906, 2016
3851,47
1892,309
1174,2507
79201,2116
5236,108
4960,1954
4960, 2227
3809,579
3271,2513
2341,108
3484,2703
3484, 2830
3738,2707
3738, 2289
3738, 358
3738, 3314
3736,31
3728,186
81875,2289
81905,2501
81905, 2500
81906,2501
81906, 2500
81908,2501
81908, 2500
81909,2501
81909, 2500
81910,2501
81910, 2500
81911,2501
81912,2501
81913,2501
81914,2501
81915,2501
81916,2501
81917,2501
81918,2501
81919,2501
81920,2501
81921,2501
81922,2501
81923,2501
81924,2501
81925,2501
81926,2501
81927,2501
81928,2501
81929,2501
81931,2501
81932,2501
82257,2761
82257, 3423
82277,2761
83517,3251
83518,3251
83519,3251
83520,3251
83521,3251
83522,3251
83523,3251
83524,3251
83525,3251
83526,3251
85644,3171
85645,3171
5201,3310
3569,2059
3569, 96
3569, 2289
3542,86
3542, 3316
3536,2289
3513,2827
3465,3629
3415,358
3375,2827
3375, 2664
3327,91
3327, 2289
3327, 2093
3327, 2064
3327, 22
3327, 2314
3327, 115
3327, 38
3327, 457
3327, 73
3327, 101
3327, 2444
3294,2831
3294, 2707
3294, 2289
3294, 604
3294, 664
3294, 31
3294, 2012
3294, 65
3294, 3300
3234,2289
3234, 2664
3204,105
3049,358
3044,97
3044, 470
3044, 86
3044, 163
3026,358
90575,3231
2933,3091
2851,87
2851, 120
2874,470
2874, 101
2830,2713
2830, 2289
2830, 579
2760,2752
2760, 246
2760, 358
2767,2825
2767, 2387
2767, 2289
2767, 2339
2767, 2405
2767, 105
2767, 165
2767, 3310
2733,2289
2733, 63
2733, 174
2658,470
2658, 3300
91030,3316
2652,386
2644,2289
2644, 683
2644, 2730
2644, 3770
2527,97
2527, 2672
35780,22
85656,3231
85656, 3604
1276,3231
438,2168
523,2168
1082,2170
1082, 2180
1082, 2165
1522,2168
1854,2168
2073,2168
2580,3042
2642,2170
2642, 2474
3989,2180
6181,2168
9004,2152
9004, 432
9437,2168
9577,2180
11183,2168
11372,2168
19634,2167
19634, 2170
19634, 2474
19634, 2984
20838,429
20838, 3271
21007,2180
21007, 2703
21311,2180
22796,2168
26131,2168
26268,2168
26487,2161
26487, 2167
26487, 2170
26487, 2474
26637,2830
26651,2160
26855,34
26855, 320
26855, 2289
27231,2170
28115,2161
28115, 2167
28115, 2170
28115, 2474
28721,2703
28721, 2879
29831,34
29831, 2178
29831, 2891
29831, 2166
30083,2703
30083, 2841
30243,2168
30440,2168
31932,2167
31932, 2170
31932, 2180
31932, 2474
31932, 2165
32078,2054
32078, 2513
32078, 2704
33248,2168
33666,2168
35970,2168
36507,3031
36875,2168
37643,2161
37643, 2164
37643, 2474
37643, 2170
37747,2168
38523,2168
39461,2168
39638,34
39638, 3193
3970,87
26432,1956
33174,2281
90568,3231
81872,3300
28580,3193
81152,186
81147,579
79967,3171
79428,2117
78387,211
78378,2430
78279,3334
40216,2289
40216, 2873
40216, 457
40216, 22
40216, 3310
39203,446
39203, 358
39203, 2016
38784,2128
38784, 683
38784, 192
38784, 2289
38784, 2400
38784, 111
38784, 165
38784, 96
38784, 697
37871,358
35454,358
34098,112
34098, 2707
34098, 2289
34098, 484
34098, 664
34098, 65
34098, 3300
33697,2289
33697, 3338
32806,2704
32806, 2513
32806, 2227
32806, 2054
32806, 1954
32032,2664
31624,2664
31347,358
29549,358
27494,358
26833,2339
26184,34
25215,87
25215, 120
24629,1958
23935,2827
23935, 213
23935, 3171
23106,121
23106, 86
23106, 470
22205,2664
22205, 3334
20234,2664
20202,2829
20202, 106
20202, 2289
20202, 683
20202, 87
20202, 109
20202, 118
20202, 3310
18965,87
18965, 2289
18554,2339
18554, 105
16033,2730
15616,96
